country,iso3,iso2,m49_code,in_wave1,in_wave2,year,population,population_source,population_url,population_alt_unwpp,population_alt_pct_diff,foreign_born,foreign_born_pct_pop,foreign_born_ref_date,foreign_born_source,foreign_born_url,foreign_born_note,foreign_nationals,foreign_nationals_pct_pop,foreign_nationals_ref_date,foreign_nationals_source,foreign_nationals_url,foreign_nationals_note,irregular_stock,irregular_stock_pct_pop,irregular_stock_ref_date,irregular_stock_source,irregular_stock_url,irregular_stock_note,irregular_stock_n_estimates,irregular_proxy_overstayers,irregular_proxy_overstayers_ref_date,irregular_proxy_overstayers_source,irregular_proxy_overstayers_url,irregular_proxy_overstayers_note,irregular_proxy_detections,irregular_proxy_detections_ref_date,irregular_proxy_detections_source,irregular_proxy_detections_url,irregular_proxy_detections_note
Chile,CHL,CL,152,1,0,2013,17687006,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,17687006,0,415540,0.023494083735822784,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,CL,152,1,0,2014,17864195,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,17864195,0,441529,0.024715863211300593,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,CL,152,1,0,2015,18047625,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,18047625,0,465319,0.025782838462124518,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,CL,152,1,0,2016,18267221,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,18267221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,CL,152,1,0,2017,18558868,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,18558868,0,746435,0.04021985608173947,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,746465,0.04022147255964103,31 December,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",Foreign nationals resident in Chile; OECD IMD series based on INE/SERMIG estimates of foreign residents. Reference date 31 December.,,,,,,,,,,,,,,,,,
Chile,CHL,CL,152,1,0,2018,18893191,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,18893191,0,,,,,,,1306859,0.0691708986586755,31 December,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",Foreign nationals resident in Chile; OECD IMD series based on INE/SERMIG estimates of foreign residents. Reference date 31 December.,59682,0.003158915823166134,31 December,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2023 revised methodology)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,"Reference date 31 December 2018. Modelled stock estimate, REVISED under the 2023 methodology which added Mineduc school-enrolment and SERMIG biometric-registration records. Substantially higher than the 2022-methodology value for the same year.",2,,,,,,,,,,
Chile,CHL,CL,152,1,0,2019,19197744,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,19197744,0,1306859,0.06807357156132512,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,1486810,0.07744712087003557,31 December,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",Foreign nationals resident in Chile; OECD IMD series based on INE/SERMIG estimates of foreign residents. Reference date 31 December.,115059,0.005993360469855208,31 December,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2023 revised methodology)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,"Reference date 31 December 2019. Modelled stock estimate, REVISED under the 2023 methodology which added Mineduc school-enrolment and SERMIG biometric-registration records. Substantially higher than the 2022-methodology value for the same year.",2,,,,,,,,,,
Chile,CHL,CL,152,1,0,2020,19370624,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,19370624,0,1486810,0.076755916587922,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,1534813,0.07923405048799667,31 December,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",Foreign nationals resident in Chile; OECD IMD series based on INE/SERMIG estimates of foreign residents. Reference date 31 December.,130017,0.00671207081403263,31 December,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2023 revised methodology)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,"Reference date 31 December 2020. Modelled stock estimate, REVISED under the 2023 methodology which added Mineduc school-enrolment and SERMIG biometric-registration records. Substantially higher than the 2022-methodology value for the same year.",2,,,,,,,,,,
Chile,CHL,CL,152,1,0,2021,19456334,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,19456334,0,1534813,0.07888500474961008,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,1630812,0.08381907917493604,31 December,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",Foreign nationals resident in Chile; OECD IMD series based on INE/SERMIG estimates of foreign residents. Reference date 31 December.,53356,0.0027423460144136093,31 December,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2022 methodology series)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,"Reference date 31 December 2021. Modelled stock estimate of foreign residents in irregular migratory status, built from census plus administrative records. This is the 2022-methodology series; INE revised 2018-2020 sharply upward in the 2023 methodology (recorded as separate rows).",1,,,,,,,,,,
Chile,CHL,CL,152,1,0,2022,19553036,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,19553036,0,1630812,0.08340454137147807,See note,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/CHL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",OECD IMD foreign-born stock for Chile; derived from INE/SERMIG foreign-resident estimates and Censo 2017. NOTE: OECD labels this series one year later than the corresponding B15 foreign-national series (e.g. 1534813 appears as 2021 here and as 2020 under B15). Values recorded exactly as published.,1836137,0.09390546818407126,31 December,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/CHL.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",Foreign nationals resident in Chile; OECD IMD series based on INE/SERMIG estimates of foreign residents. Reference date 31 December.,109846,0.005617848808747655,31 December,"Instituto Nacional de Estadisticas (INE) and Servicio Nacional de Migraciones (SERMIG), Estimacion de Personas Extranjeras Residentes Habituales en Chile 2023 - Sintesis (2022 methodology series)",https://www.ine.gob.cl/docs/default-source/demografia-y-migracion/publicaciones-y-anuarios/migraci%C3%B3n-internacional/estimaci%C3%B3n-poblaci%C3%B3n-extranjera-en-chile-2018/sintesis-epe2023.pdf?sfvrsn=cc51129c_10,"Reference date 31 December 2022. Modelled stock estimate of foreign residents in irregular migratory status, built from census plus administrative records. This is the 2022-methodology series; INE revised 2018-2020 sharply upward in the 2023 methodology (recorded as separate rows).",2,,,,,,,,,,
China,CHN,CN,156,1,1,2010,1337705000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1351561514,0.010358422821175071,1010008,0.0007550304439319581,Mid-year / 30 June,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,"UN estimate (not annual); mid-year benchmark year only; retrieved from World Bank mirror of UN DESA International Migrant Stock, accessed 2026-08; latest UN revision is IMS 2024",593832,0.0004439185022108761,Census reference date,National Bureau of Statistics of China - 2010 Population Census (Sixth National Population Census),https://www.stats.gov.cn/english/NewsEvents/201104/t20110429_26451.html,"Census count, reference date 1 Nov 2010; foreign nationals who had stayed or intended to stay more than three months in mainland China; excludes 426313 residents of Hong Kong SAR (234829), Macao SAR (21201) and Taiwan (170283) who are counted separately, giving a total of 1020145 persons from outside the mainland",,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2011,1345035000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1360250664,0.011312466961826272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2012,1354190000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1369520864,0.011321058344840828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2013,1363240000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1379008040,0.011566591355887444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2014,1371860000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1387951972,0.011730039508404648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2015,1379860000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1396134174,0.011794076210630064,1196007,0.0008667596712709985,Mid-year / 30 June,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,"UN estimate (not annual); mid-year benchmark year only; retrieved from World Bank mirror of UN DESA International Migrant Stock, accessed 2026-08",,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2016,1387790000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1404052632,0.011718366611663148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2017,1396215000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1412354727,0.01155962871047797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2018,1402760000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1419008956,0.011583560979782715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2019,1407745000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1423520357,0.011206118295571997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2020,1411100000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1426106093,0.010634322868684005,1415116,0.0010028460066614697,Mid-year / 30 June,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,"UN estimate (not annual); mid-year benchmark year only; retrieved from World Bank mirror of UN DESA International Migrant Stock, accessed 2026-08",845697,0.000599317553681525,Census reference date,National Bureau of Statistics of China - Communique of the Seventh National Population Census (No. 8),https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817193.html,"Census count, reference date 1 Nov 2020; foreign nationals residing in the 31 mainland provinces; excludes 584998 residents of Hong Kong SAR (371380), Macao SAR (55732) and Taiwan (157886), giving a total of 1430695 persons from outside the mainland",,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2021,1412360000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1426437267,0.00996719462459996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,CN,156,1,1,2022,1412175000,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,1425179569,0.009208893373696602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,HR,191,1,1,2010,4295427,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,4301145,0.0013311831396506098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,HR,191,1,1,2011,4280622,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,4280824,4.718940378290818e-05,584947,0.13665000086436035,See note (not 1 January),"Croatian Bureau of Statistics, Census 2011",https://web.dzs.hr/eng/censuses/census2011/results/htm/e01_01_25/E01_01_25.html,"census reference date 31 March 2011, NOT stock at 1 Jan; published category 'Born abroad'; total census population 4284889; not strictly comparable with the Eurostat 1 Jan register series",23276,0.005437527536885995,See note (not 1 January),"Croatian Bureau of Statistics, Census 2011",https://web.dzs.hr/eng/censuses/census2011/results/htm/e01_01_06/e01_01_06_RH.html,"census reference date 31 March 2011, NOT stock at 1 Jan; computed as published 'Foreign' citizenship 22527 plus 'Stateless' 749 to match the Eurostat FOR_STLS concept; 'Unknown' citizenship 2137 excluded; not strictly comparable with the Eurostat 1 Jan register series",,,,,,,,,,,,,,,,,
Croatia,HRV,HR,191,1,1,2012,4260368,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,4259236,-0.0002657047466322158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,HR,191,1,1,2013,4233922,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,4242398,0.0020019263463049155,569220,0.13444272237419583,1 January,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country); Eurostat series for Croatia starts in 2013,24142,0.005702041747580612,1 January,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless); Eurostat series for Croatia starts in 2013,,,,,,,,,,,,,4150,Full calendar year (flow),"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Croatia acceded to the EU in July 2013; no data reported before 2013."
Croatia,HRV,HR,191,1,1,2014,4201598,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,4219479,0.004255761736367924,558092,0.13282850953375358,1 January,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country); Eurostat series for Croatia starts in 2013,23801,0.005664749459610367,1 January,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless); Eurostat series for Croatia starts in 2013,,,,,,,,,,,,,2500,Full calendar year (flow),"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Croatia acceded to the EU in July 2013; no data reported before 2013."
Croatia,HRV,HR,191,1,1,2015,4151725,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,4183729,0.007708603050539234,545115,0.13129843619218518,1 January,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country); Eurostat series for Croatia starts in 2013,24125,0.005810837663862612,1 January,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless); Eurostat series for Croatia starts in 2013,,,,,,,,,,,,,3295,Full calendar year (flow),"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Croatia acceded to the EU in July 2013; no data reported before 2013."
Croatia,HRV,HR,191,1,1,2016,4106867,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,4136444,0.007201840234904125,526279,0.12814610261301376,1 January,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; c_birth=FOR (born in a foreign country); Eurostat series for Croatia starts in 2013,24231,0.005900118021840006,1 January,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=HR&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,stock at 1 Jan; citizen=FOR_STLS (foreign citizens incl. stateless); Eurostat series for Croatia starts in 2013,,,,,,,,,,,,,3320,Full calendar year (flow),"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Croatia acceded to the EU in July 2013; no data reported before 2013."
